FIPS,residual_R,fitted_R,residual_F,fitted_F
6081,0.05767056455018044,0.8334489038037546,0.0363408525528489,0.8547786158010862
6083,0.04273321989546549,0.7721878898095782,0.03617106015885299,0.7787500495461908
6085,-0.006261326117148286,0.867790352376972,-0.014201267936153195,0.8757302941959769
6087,0.09739729746092406,0.8021609581494616,0.09647969411962545,0.8030785614907603
6089,-0.07437879495800145,0.649214856741446,-0.07702677166916809,0.6518628334526125
6091,0.0962957253136143,0.5281698693886879,0.03180368580440619,0.592661908897896
6093,0.029419049507618745,0.6180525667552101,0.0244268199750668,0.6230447962877621
6095,-0.0829884128812538,0.8923706651921134,-0.05355282405322961,0.8629350763640892
6097,0.08449517425414865,0.7894688286678825,0.057130959657756435,0.8168330432642747
6099,0.014745512968413334,0.6952111008450648,0.013126697813399903,0.6968299160000782
6101,0.007702822794872516,0.6373210284914965,-0.024728634787884993,0.6697524860742541
6103,-0.017774574245239604,0.5813879732211689,-0.024944474737059644,0.5885578737129888
6105,0.11621489648697643,0.570879000079861,0.11152303822348027,0.5755708583433572
6107,-0.006691167795681611,0.6849773169705707,-0.01703939868270079,0.6953255478575899
6109,-0.05537961930109147,0.69079151236692,-0.05796177453462599,0.6933736676004546
6111,-0.03265337867740502,0.8122763564045241,-0.027169730880129164,0.8067927086072483
6113,0.03987911244594867,0.8041485730134206,0.025010786128081365,0.8190168993312879
6115,0.025994754170598905,0.5973034574888764,-0.0072886783015019725,0.6305868899609772
8001,0.05056049350684953,0.713536948009087,0.08021519872486868,0.6838822427910678
8003,0.10446755727984165,0.600113340512101,0.1248828210311302,0.5796980767608124
8005,-0.017216706229979627,0.8087608246274319,0.00872206613621462,0.7828220522612377
8007,-0.03692214791007908,0.68401541220627,-0.031483804488969876,0.6785770687851609
8009,0.06149471904248382,0.3194862764752716,0.10530073805710634,0.2756802574606491
8011,0.028296549851552603,0.5439942542003734,0.08436755626616636,0.48792324778575963
8013,0.046722017318460124,0.8416310091652683,0.04497406061186205,0.8433789658718664
8014,0.032739511972527995,0.7677964433364762,0.028809061729878575,0.7717268935791256
8015,0.04095929242892159,0.6905098144312383,0.04630094262553613,0.6851681642346238
8017,0.006392986126338258,0.33499834214533886,0.012416560151695209,0.3289747681199819
8019,0.09112273192672701,0.6617683227322455,0.09082221645606303,0.6620688382029095
