FIPS,CENSUS_2020_POP,NET_MIG_2020,R_BIRTH_2020,R_DEATH_2020
30053,19677,99,1.7279056766783554,3.252528332571022
30055,1729,2,1.735106998264893,1.156737998843262
30057,8623,58,1.739533804940276,3.7110054505392553
30059,1927,-3,2.5947067981318113,3.6325895173845355
30061,4535,43,2.866593164277839,3.08710033076075
30063,117922,359,2.2981292718915896,1.7977985448008005
30065,4730,22,1.9027484143763214,3.171247357293869
30067,17191,53,2.1522889884241754,3.0830085509859813
30069,496,3,6.048387096774193,2.0161290322580645
30071,4217,-8,3.5570310647379655,3.082760256106237
30073,5898,-18,2.0345879959308237,2.882332994235334
30075,1694,-2,2.3612750885478158,1.770956316410862
30077,6946,1,1.7276130146847106,2.4474517708033403
30079,1088,-1,3.676470588235294,2.7573529411764706
30081,44174,283,2.286412822022004,2.6033413320052516
30083,11491,11,3.9161082586371947,1.7404925593943086
30085,10794,-21,4.817491198814157,2.7793218454697053
30087,8329,-26,3.962060271341097,3.601872973946452
30089,12400,78,1.8548387096774195,2.661290322580645
30091,3539,-10,3.1082226617688615,1.6953941791466516
30093,35133,89,2.4193777929581874,2.7609370107875786
30095,8963,54,1.2272676559187772,2.5661050987392615
30097,3678,-4,2.175095160413268,2.990755845568244
30099,6226,24,3.6941856729842595,3.3729521362030197
30101,4971,-5,3.2186682760008045,2.615167974250654
30103,762,-4,6.561679790026247,2.6246719160104988
30105,7578,-13,1.979414093428345,2.903140670361573
30107,2069,13,1.9333011116481391,5.316578057032383
30109,937,-3,4.268943436499467,3.2017075773746
30111,164731,387,2.810642805543583,2.300720568684704
31001,31205,-23,3.1084762057362605,3.076430059285371
31003,6295,-15,4.289118347895156,3.4948371723590155
31005,434,-1,2.304147465437788,2.304147465437788
31007,674,5,2.967359050445104,4.451038575667656
31009,431,2,0,4.640371229698376
31011,5379,-20,3.5322550659973975,2.788622420524261
31013,10842,-19,3.320420586607637,2.767017155506364
31015,1810,-4,2.7624309392265194,6.077348066298343
31017,2903,6,3.444712366517396,5.1670685497760935
31019,50084,12,3.434230492772143,1.8169475281527034
31021,6722,5,2.231478726569473,3.867896459387087
31023,8369,-6,2.031306010276019,3.106703309833911
31025,26598,10,2.14301827205053,2.556583201744492
31027,8380,-2,2.863961813842482,3.2219570405727924
31029,3893,-15,5.137426149499101,2.8255843822245055
31031,5455,1,2.1998166819431715,2.749770852428964
31033,9468,28,2.112378538234051,3.0629488804393747
31035,6104,-1,2.45740498034076,2.293577981651376
31037,10582,-54,5.197505197505198,1.89000189000189
31039,9013,0,2.2190169754798625,2.3299678242538553
31041,10545,-35,2.275960170697013,3.319108582266477
31043,21582,-55,4.401816328421833,3.2897785191363176
31045,8199,-37,2.9271862422246615,3.1711184290767167
31047,24111,-66,4.4378084691634525,2.52996557587823
31049,1838,-6,2.176278563656148,1.632208922742111
31051,5606,-13,3.210845522654299,3.567606136282554
31053,37167,-46,3.0403314768477414,3.282481771463933
31055,584526,-115,3.3616981964874104,2.0409699482999897
31057,1654,0,1.8137847642079807,3.022974607013301
31059,5551,16,3.2426589803638985,3.2426589803638985
31061,2889,-2,3.461405330564209,2.7691242644513676
31063,2519,-11,2.3818975784041285,3.1758634378721715
31065,4636,-9,3.2355478861087144,2.3727351164797237
31067,21704,-21,1.612605971249539,3.133063029856248
31069,1874,13,5.869797225186766,5.3361792956243335
31071,1813,-4,3.309431880860452,5.515719801434087
31073,1893,3,3.1695721077654517,4.754358161648177
31075,611,1,3.273322422258593,1.6366612111292964
31077,2188,-8,2.742230347349177,3.19926873857404
31079,62895,-183,3.2911996184116385,2.273630654265045
31081,9429,-15,2.6513946335772616,3.605896701665076
31083,3073,-12,1.9524894240156199,3.5795639440286364
31085,856,1,0,3.5046728971962615
31087,2616,8,3.058103975535168,4.204892966360856
31089,10127,-30,3.554853362298805,2.4686481682630594
31091,711,-4,1.4064697609001406,1.4064697609001406
31093,6475,18,2.7799227799227797,3.7065637065637063
31095,7240,24,3.591160220994475,4.281767955801104
31097,5290,3,2.835538752362949,2.4574669187145557
31099,6688,7,2.541866028708134,2.840909090909091
31101,8335,-5,1.919616076784643,1.919616076784643
31103,769,-5,1.3003901170351106,5.201560468140443
31105,3434,-18,2.9120559114735003,4.9504950495049505
31107,8391,-8,3.0985579787867956,3.336908592539626
31109,322608,81,2.913752913752914,1.8660417596587808
31111,34676,-96,1.9898488868381592,3.143384473411005
31113,716,-2,4.189944134078212,6.983240223463687
31115,607,-1,3.2948929159802307,1.6474464579901154
31117,399,-2,0,0
31119,35585,-88,3.3441056624982437,2.501053814809611
31121,7668,-2,2.6082420448617634,2.9994783515910277
31123,4555,-3,3.0735455543358943,3.0735455543358943
31125,3380,12,2.9585798816568047,2.662721893491124
31127,7074,15,1.6963528413910094,2.6858919988690984
31129,4095,1,1.9536019536019535,3.4188034188034186
31131,15912,-6,2.5766716943187533,2.890899949723479
31133,2544,-5,1.5723270440251573,2.3584905660377355
31135,2858,-4,2.7991602519244223,1.0496850944716585
31137,8968,3,2.8991971454058874,2.230151650312221
31139,7317,6,4.100041000410004,1.5033483668170016
31141,34296,-43,3.0615815255423375,2.0410543503615584
31143,5214,18,1.726121979286536,4.411200613732259
31145,10702,-21,3.55073817977948,3.1769762661184826
31147,7871,-3,2.413924533096176,3.4303138101893023
31149,1262,3,2.3771790808240887,2.3771790808240887
31151,14292,-61,3.428491463755947,2.0990764063811924
31153,190604,183,3.2475708799395604,1.5634509244297075
31155,22278,97,2.6034653020917498,2.6034653020917498
31157,36084,-33,2.327901563019621,2.577319587628866
31159,17609,-10,3.407348514963939,2.3851439604747573
31161,5127,-17,2.1455041934854693,4.095962551199532
31163,2959,3,2.0277120648867863,4.055424129773573
31165,1135,11,3.524229074889868,3.524229074889868
31167,5842,-19,2.0540910647038686,2.0540910647038686
31169,5034,-7,1.5891934843067144,2.7810885975367503
31171,669,3,2.9895366218236172,2.9895366218236172
31173,6773,-13,4.576996899453714,5.167577144544515
31175,4059,0,2.463661000246366,2.463661000246366
31177,20865,58,2.2046489336208963,1.917086029235562
31179,9697,-8,2.1656182324430238,1.8562441992368774
31181,3395,-7,2.6509572901325478,2.6509572901325478
31183,774,1,3.875968992248062,0
31185,14125,-24,2.0530973451327434,1.9115044247787611
32001,25516,72,2.4690390343314,3.056905471076971
32003,2265461,8437,2.68554612063505,2.1368719214323266
32005,49488,102,1.7175881021661816,2.828968638861946
32007,53702,-97,2.9980261442776803,1.7504003575285836
32009,729,3,0,0
32011,1855,-3,2.6954177897574128,1.6172506738544474
32013,17285,-27,3.181949667341626,2.256291582296789
32015,5734,-5,3.487966515521451,3.6623648412975234
32017,4499,-50,3.3340742387197158,3.556345854634363
32019,59235,281,2.5829323879463155,3.0725078078838526
32021,4554,17,2.1958717610891525,5.270092226613966
32023,51591,565,1.8026399953480257,4.186776763388963
32027,6650,-28,2.255639097744361,1.6541353383458648
32029,4104,10,0.9746588693957114,1.2183235867446394
32031,486492,1042,2.5509155340683916,2.2405301628803764
32033,9080,-15,3.0837004405286343,3.0837004405286343
32510,58639,122,2.3022220706355836,3.7688227971145483
33001,63705,158,1.930774664469037,3.202260419119378
33003,50107,212,1.5766260203165225,2.5944478815335184
33005,76458,114,2.0141777184859664,2.4457872295901018
33007,31268,-8,2.142765766918255,3.102213125239862
33009,91118,114,1.8547378125068592,2.4144515902456156
33011,422937,-98,2.4164355447738077,2.6174111037814143
33013,153808,248,2.119525642359305,2.405596587953813
33015,314176,437,2.164391933183948,2.406294561010389
33017,130889,147,2.3225786735325356,2.3607789806630044
33019,43063,36,1.6255253930288183,2.345400924227295
34001,274534,-151,2.524277502968667,3.467694347512512
34003,955732,-787,2.303993169633328,3.748958913168127
34005,461860,113,2.2885722946347378,3.2650586757892
34007,523485,-239,2.7144999379160817,3.274210340315386
34009,95263,-30,2.057461973693879,4.177907477194713
34011,154152,-323,2.7505319424983132,3.4900617572266333
34013,863728,-1701,2.8238056425170885,4.1749254394902104
34015,302294,434,2.2296175246614225,2.987158196987039
34017,724854,-2876,3.284799421676641,3.4186194737147066
34019,128947,-49,2.0783732851481616,3.0244984373424737
34021,387340,-576,2.6178551143698043,3.4259307068725153
34023,863162,-1215,2.586999891098079,3.3493133386316822
34025,643615,-114,2.2808666671845748,3.4974324712755296
34027,509285,-221,2.279666591397744,3.669850869356058
34029,637229,1654,3.708243033509147,4.324975793631489
34031,524118,-1112,3.0775512384615675,4.046798621684429
34033,64837,84,2.5756898067461482,3.9792094020389595
34035,345361,-250,2.2034914191237576,3.303789368226291
34037,144221,-99,2.267353575415508,3.792790231658358
34039,575345,-1043,2.826130408711295,4.006291877047685
34041,109632,41,2.1344133099824867,3.9222124927028608
35001,676444,309,2.3771369100768136,2.511663936704295
35003,3579,42,0.2794076557697681,2.235261246158145
35005,65157,-13,2.716515493346839,2.885338490108507
35006,27172,-68,2.686589135875166,2.9442072721919623
35007,12387,-25,1.856785339468798,2.3411641236780496
35009,48430,-161,4.460045426388603,2.291967788560809
35011,1698,-12,3.5335689045936394,4.122497055359246
35013,219561,365,2.5505440401528503,2.15429880534339
35015,62314,-62,3.1935038675097087,2.1664473473055814
35017,28185,56,2.0933120454142276,3.583466382827745
35019,4452,0,1.7969451931716083,4.716981132075471
35021,657,3,3.0441400304414,6.0882800608828
35023,4178,-19,4.068932503590235,2.3934897079942554
35025,74455,21,3.7203680075213215,1.8400376066080182
35027,20269,63,2.0227934283881788,2.910849079875672
35028,19419,-5,1.8538544724239148,1.9053504299912456
35029,25427,8,3.8934990364573094,3.14626184764227
35031,72902,-192,3.1137691695701077,4.732380455954569
35033,4189,1,3.34208641680592,1.67104320840296
35035,67839,-18,3.0955644982974397,2.7417856984920177
35037,8746,-12,2.1724216784815917,4.4591813400411615
35039,40363,-68,2.0067883953125385,2.5518420335455736
35041,19191,-61,2.7096034599551873,1.4590172476681778
35043,148834,481,2.0828574116129377,2.2441108886410364
35045,121661,-204,2.8275289534033092,3.616606800864698
35047,27201,-40,1.8749310687107092,3.014595051652513
35049,154823,313,1.7633039018750445,2.273564005348043
35051,11576,36,2.073255010366275,5.701451278507256
35053,16595,-26,2.1090689966857488,3.1334739379331125
35055,34489,-16,1.68169561309403,2.1166168923424857
35057,15045,11,1.9940179461615153,2.2598870056497176
35059,4079,-2,1.4709487619514587,3.432213777886737
35061,76205,155,2.506397218030313,2.480152220982875
36001,314848,-711,2.429743876410204,2.7346529118812883
36003,46456,1049,2.7337695884277595,2.66919235405545
36005,1472654,-7995,2.981691558234317,4.820548479140382
36007,198683,-386,2.1340527372749554,2.868891651525294
36009,77042,-62,2.8555852651800313,2.8296253991329405
36011,76248,-85,2.4394082467736857,2.8066309935998324
36013,127657,-224,2.53021769272347,2.827890362455643
36015,84148,-389,2.448067690260018,2.8164662261729334
36017,47220,-103,2.5201185938161794,3.473104616687844
36019,79843,-104,1.8786869230865573,2.404719261550793
36021,61570,-48,1.867792756212441,3.508202046451194
36023,46809,-77,2.9267875835843533,2.670426627357987
36025,44308,-51,2.4600523607474947,3.227408142999007
36027,295911,-858,2.2608149071849306,2.737309528878616
36029,954236,-1346,2.5318684266785154,3.1878906266374356
36031,37381,-44,1.738851288087531,3.156683876835826
36033,47555,-92,2.5654505309641467,2.5444222479234573
36035,53324,-151,2.119120846148076,3.3943440102017854
36037,58388,-84,2.6889086798657256,2.740289100500103
36039,47931,-142,2.294965679831424,2.7330954914356056
36041,5107,-10,1.7622870569806148,4.699432151948306
36043,60139,-79,2.377824706097541,2.893297194831973
36045,116721,-804,4.2408821034775235,2.090455016663668
36047,2736074,-14042,3.0682649665177184,4.0379024836316555
36049,26582,-35,2.558122037468964,2.2947859453765704
36051,61834,-224,2.328815861823592,2.2802988647022673
36053,68016,-78,2.146553752058339,2.30828040461068
36055,759443,-1722,2.555820515825414,2.6519435955035466
36057,49532,-61,3.129290155858839,2.826455624646693
36059,1395774,-2829,2.4086994026253534,4.0808898861850125
36061,1694251,-13194,2.187397262861288,3.2208922999012546
36063,212666,-306,2.3605089671127497,3.531359032473456
36065,232125,-786,2.8389876144318795,3.472267097469036
36067,476516,-1993,2.58333403285514,2.7155436543578806
36069,112458,-80,2.107453449287734,2.5787405075672694
36071,401310,-491,3.301686975156363,2.898009020458
36073,40343,-155,2.5283196589247208,3.6933296978410133
36075,117525,-141,2.5186130610508406,2.280365879600085
36077,58524,-103,2.135875879980863,3.075661267172442
36079,97668,12,2.201335135356514,3.01019781299914
36081,2405464,-11418,2.5940941124040933,4.379196695523192
36083,161130,-255,2.470055234903494,2.556941599950351
36085,495747,-596,2.6162538552931234,3.8971491506756473
36087,338329,-936,4.137984033293037,4.007933106532399
36089,108505,-201,2.5528777475692364,2.304041288419888
36091,235509,225,2.1612762144971103,2.174014581183734
36093,158061,1495,2.7837353932975244,3.011495561840049
36095,29714,34,1.8846335060914048,2.052904354849566
36097,17898,-18,2.0672700860431337,2.73773605989496
36099,33814,-255,2.7207665464008994,2.5728987993138936
36101,93584,-205,2.532484185330826,2.9919644383655326
36103,1525920,-2211,2.5643546188528887,3.715791129285939
36105,78624,-92,2.6455026455026456,3.472222222222222
36107,48455,-79,2.435249200288928,2.9099164172943968
36109,105740,-4786,1.6644599962171365,1.4658596557594097
36111,181851,-365,1.9796426744972533,2.9749630191750387
36113,65737,-45,1.6124861189284574,3.0424266394876556
36115,61302,-152,2.3000880884799844,2.9525953476232423
36117,91283,-113,2.5634565034015098,2.39913236856808
36119,1004457,-1785,2.4660089978963757,3.734355975417564
36121,40531,-227,2.269867508820409,2.7633169672596285
36123,24774,-46,2.7448131105190927,2.7448131105190927
37001,171415,594,2.5493684916722574,2.8352244552693753
37003,36444,45,2.3323455164087363,2.4695423114916037
37005,10888,35,1.74504041146216,3.5819250551065394
37007,22055,-7,2.4484243935615506,3.2192246656087056
37009,26577,42,2.031832035218422,3.5368928020468826
37011,17806,53,1.909468718409525,2.8642030776142873
37013,44652,53,2.642658783481143,3.0905670518677777
37015,17934,-43,2.5649604103936654,3.8474406155904983
37017,29606,50,2.634601094372762,3.985678578666487
37019,136693,1930,1.6167616483653149,3.0433160439817697
37021,269452,389,2.1636506687647525,2.746314742514437
37023,87570,109,2.101176201895626,3.33447527692132
37025,225804,1264,2.8608882039290715,1.9663070627623955
37027,80652,23,2.269007588156524,3.1617318851361405
37029,10355,52,2.5108643167551907,2.4142926122646062
37031,67686,147,1.566055018763112,2.9695948940696746
37033,22736,1,1.803307529908515,3.6505981703026036
37035,160610,272,2.6399352468713033,2.720876657742357
37037,76285,456,2.569312446745756,2.73972602739726
37039,28774,148,1.8071870438590394,3.2320845207478976
37041,13708,-1,2.6991537788152904,3.063904289466005
37043,11089,84,1.893768599513031,3.3366399134277214
37045,99519,354,2.632663109556969,3.2456113907896986
37047,50623,-34,2.5087410860675976,4.681666436204887
37049,100720,-417,3.6735504368546463,2.9785544082605244
37051,334728,116,3.8957003895700386,2.2734877273487726
37053,28100,307,3.0249110320284696,2.277580071174377
37055,36915,138,2.16714072870107,2.2754977651361235
37057,168930,362,2.5158349612265436,3.1314745752678625
37059,42712,193,2.6690391459074734,2.7392770181681962
37061,48715,-27,3.5717951349686956,4.126039207636252
37063,324833,331,3.0354058854857726,1.9671646661515303
37065,48900,-96,3.0265848670756643,3.5173824130879345
37067,382590,365,2.7993413314514233,2.4412556522648265
37069,68573,576,2.6832718416869614,2.4353608563137095
37071,227943,564,2.847203028827382,2.8208806587611814
37073,10478,-8,1.431570910479099,3.4357701851498375
37075,8030,9,3.3623910336239105,3.61145703611457
37077,60992,73,2.1314270724029383,2.639690451206716
37079,20451,6,1.8092024839861132,2.8360471370593126
37081,541299,-1847,2.763722083358735,2.396087929222112
37083,48622,-34,2.5708527004236768,3.9282629262473776
37085,133568,0,3.4065045519885,2.388296597987542
37087,62089,226,2.013239060058948,3.269500233535731
37089,116281,453,2.149964310592444,3.4915420404021296
37091,21552,-126,2.2271714922048997,3.5727542687453604
37093,52082,66,3.85929879804923,2.112054068584156
37095,4589,-24,1.743299193724123,3.486598387448246
37097,186693,1073,2.3728795402077205,2.490720059134515
37099,43109,-671,1.6933818924122572,2.574868356955624
37101,215999,1774,2.8055685442988163,2.04630576993412
37103,9172,-10,2.398604448320977,4.1430440470998695
37105,63285,102,3.255115746227384,2.654657501777672
37107,55122,-38,2.830085991074344,3.719023257501542
37109,86810,453,2.5342702453634374,2.937449602580348
37111,44578,-16,2.220826416618063,2.9162367086903855
37113,37014,120,2.107310747284811,2.944831685308262
37115,21193,120,2.170528004529798,2.689567309960836
37117,22031,-36,2.768825745540375,4.629839771231447
37119,1115482,-271,3.1591724474263145,1.6898524583991494
37121,14903,17,2.2143192645776018,3.2879286049788634
37123,25751,16,2.0581724981554115,4.038678109587977
37125,99727,627,2.9079386725761327,3.1485956661686405
37127,94970,197,2.632410234810993,2.8008844898388965
37129,225702,663,2.2862003881223916,2.4058271526171677
37131,17471,5,2.747409993703852,5.208631446396886
37133,204576,3110,4.384678554669169,1.6521977162521506
37135,148696,-4129,1.9502878355840103,1.4862538333243664
37137,12276,51,2.036493971977843,3.3398501140436627
37139,40568,21,2.785446657464011,3.3030960362847566
37141,60203,485,2.45834925169842,2.508180655449064
37143,13005,34,1.845444059976932,3.537101114955786
37145,39097,106,2.7112054633347826,2.890247333555004
37147,170243,27,2.6315325740265383,2.232103522611796
37149,19328,120,1.2417218543046358,3.8803807947019866
37151,144171,357,2.6912485867476814,3.315507279549979
37153,42946,-38,3.3530480137847527,3.446188236389885
37155,116530,-166,3.2609628421865615,3.672873938041706
37157,91096,169,2.689470448757355,3.644506893826293
37159,146875,323,2.7778723404255317,3.145531914893617
37161,64444,96,2.3120849109304205,3.289677859847309
37163,59036,-2,3.201436411681008,2.761027169862457
37165,34174,153,2.516533036811611,3.248083338210335
37167,62504,216,2.1758607449123257,3.359784973761679
37169,44520,82,2.5157232704402515,3.4141958670260557
37171,71359,47,2.354293081461343,3.2091256884205217
37173,14117,-11,2.833463200396685,3.3293192604661046
37175,32986,123,1.7280058206511855,3.1528527253986542
37177,3245,-5,3.389830508474576,4.314329738058551
37179,238267,1019,2.404865130295005,1.5948494755883107
37181,42578,3,3.170651510169571,4.180562731927287
37183,1129410,-426,2.69344170850267,1.3750542318555707
37185,18642,-6,2.413904087544255,4.559596609805816
37187,11003,-18,3.72625647550668,4.089793692629283
37189,54086,53,1.2942351070517324,1.7194837850830158
37191,117333,-70,3.034099528691843,3.5028508603717627
37193,65969,1,2.440540253755552,3.50164471191014
37195,78784,33,2.9574532900081234,3.5286352558895206
37197,37214,35,2.982748428010964,3.0902348578491963
37199,18470,31,2.977801840822956,3.519220357336221
38001,2200,-8,3.181818181818182,5
38003,10853,9,2.119229706072054,3.1327743481065142
38005,5964,-27,4.694835680751174,3.35345405767941
38007,945,-11,0,0
38009,6379,5,2.037936980717981,2.194701363850133
38011,2993,-9,3.341129301703976,3.6752422318743734
38013,2201,-5,1.817355747387551,0.45433893684688775
38015,98458,15,3.1282374210323183,2.11257592069715
38017,184525,93,3.213656686085896,2.1026961116379894
38019,3704,-7,2.9697624190064795,4.589632829373651
38021,4999,-27,3.200640128025605,3.0006001200240044
38023,2195,10,4.100227790432802,3.1890660592255125
38025,4095,1,3.4188034188034186,2.686202686202686
38027,2347,-11,2.1303792074989345,4.260758414997869
38029,3301,-5,3.029385034837928,5.1499545592244775
38031,3397,-9,3.2381513099793935,2.6493965263467767
38033,1736,-9,2.304147465437788,2.304147465437788
38035,73170,-137,3.1296979636463034,1.9406860735274019
38037,2301,-10,3.042155584528466,3.911342894393742
38039,2306,1,0.8673026886383347,5.203816131830009
38041,2489,-14,2.4106066693451185,2.812374447569305
38043,2394,-7,2.506265664160401,2.506265664160401
38045,4093,-5,6.352308819936478,2.443195699975568
38047,1876,6,3.7313432835820897,1.5991471215351811
38049,5345,-14,2.05799812909261,3.3676333021515434
38051,2530,-2,0.7905138339920948,7.1146245059288535
38053,14704,2,5.236670293797606,1.088139281828074
38055,9771,-2,1.7398423907481324,2.865622761232218
38057,8350,-11,2.51497005988024,1.7964071856287425
38059,33291,18,2.613318915022078,2.5532426181250187
38061,9809,-29,4.48567641961464,2.24283820980732
38063,3015,-11,1.990049751243781,4.643449419568823
38065,1877,-9,3.1965903036760785,1.5982951518380393
38067,6844,-13,2.7761542957334893,1.7533606078316775
38069,3990,-15,2.506265664160401,2.255639097744361
38071,11605,-23,3.102111158983197,3.532959931064197
38073,5703,3,2.279502016482553,4.032965106084516
38075,2282,-7,1.7528483786152498,2.1910604732690624
38077,16529,-21,3.024986387561256,1.7544921047855284
38079,12187,-26,5.497661442520719,3.1180766390416017
38081,3862,-10,1.294665976178146,4.401864319005696
38083,1265,-6,3.952569169960474,3.1620553359683794
38085,3898,-16,4.104669061056952,3.591585428424833
38087,706,-2,0,2.8328611898017
38089,33646,98,4.2204125304642455,1.7535516851928905
38091,1798,-4,3.89321468298109,1.6685205784204673
38093,21593,-40,2.130320011114713,2.547121752419766
38095,2162,-14,2.7752081406105455,2.7752081406105455
38097,7997,-11,3.0011254220332626,2.751031636863824
38099,10563,-28,2.4614219445233365,2.7454321688914134
38101,69919,-130,3.6899841244869065,2.030921494872638
38103,3982,-10,2.5113008538422905,3.264691109994977
38105,40950,75,4.85958485958486,1.05006105006105
39001,27477,-12,2.4747971030316265,3.275466754012447
39003,102206,-103,2.866759290061249,2.7787018374655106
39005,52447,13,2.593093980589929,2.5358933780769157
39007,97574,-41,2.67489290179761,3.1975731239879477
39009,62431,-49,1.8580512886226392,2.018228123848729
39011,46422,22,3.015811468700185,2.800396363793029
39013,66497,-111,2.255740860489947,3.654300193993714
39015,43676,0,3.022254785236743,3.365692829013646
39017,390357,171,2.9895710849299486,2.449040237526162
39019,26721,-1,2.8067811833389467,3.555256165562666
39021,38714,20,2.6605362401198533,2.686366689053056
39023,136001,-59,2.801449989338314,3.1838001191167713
39025,208601,50,2.5119726175809323,2.363363550510304
39027,42018,-10,3.0939121328954258,2.9987148364986433
39029,101877,-69,2.09075650048588,3.867408737987966
39031,36612,-21,3.0317928548017044,3.1956735496558504
39033,42025,7,2.7840571088637716,3.2123735871505055
39035,1264817,-1810,2.6027480655304287,3.04233734998818
39037,51881,17,2.8141323413195583,3.0454308899211657
39039,38286,-36,2.9514705114140942,2.559682390429922
39041,214124,882,2.3491061254226526,1.6672582242065344
39043,75622,-48,2.287694057284917,3.6232842294570364
39045,158921,520,2.5169738423493437,2.51068140774347
39047,28951,29,2.97053642361231,3.281406514455459
39049,1323807,-1174,3.310150195610085,2.334932509043992
39051,42713,-68,2.739212886006602,2.668976658160279
39053,29220,-5,3.593429158110883,3.114305270362765
39055,95397,-29,2.5158023837227588,2.7044875625019653
39057,167966,91,2.542181155710084,2.4469237821940153
39059,38438,-5,2.7316717831312762,3.3820698267339613
39061,830639,-806,3.1048385640452714,2.68829178499926
39063,74920,-57,2.9231179925253605,2.295782167645488
39065,30696,28,3.4206411258795937,3.4206411258795937
39067,14483,10,3.0380446040185047,3.5213698819305392
39069,27662,-9,3.000506109464247,2.6389993492878316
39071,43317,43,2.908788697278205,3.093473693930789
39073,28050,-17,2.6381461675579323,2.6737967914438503
39075,44223,-102,4.839110869909323,2.216041426407073
39077,58565,-67,2.5271066336549133,2.7661572611628107
39079,32653,41,2.3581294214926656,3.399381373840076
39081,65249,-21,2.5134484819690726,3.4483287100185445
39083,62721,49,2.9176830726550915,2.630697852393935
39085,232603,49,2.1022944673972392,2.6525883157138987
39087,58240,-50,3.021978021978022,3.949175824175824
39089,178519,207,2.5991631142903557,2.509536800004481
39091,46150,-64,3.0985915492957745,2.6868905742145177
39093,312964,525,2.575376081594049,2.719162587390243
39095,431279,-343,3.056026377356653,3.491939092791441
39097,43824,-3,2.441584519897773,2.4872216137276375
39099,228614,-199,2.4232986606244586,4.312946713674578
39101,65359,45,2.6469193225110543,3.105922673235515
39103,182470,169,2.1099358798706636,2.4003945854113002
39105,22210,-19,2.116163890139577,3.4218820351193155
39107,42528,-49,3.856282919488337,2.68058690744921
39109,108774,120,2.693658411017339,2.38108371485833
39111,13385,-11,2.6148673888681357,4.40791931266343
39113,537309,-198,2.7823840657796537,3.0615530355903213
39115,13802,-29,2.5358643674829735,3.5502101144761626
39117,34950,12,2.632331902718169,2.3175965665236054
39119,86410,9,3.0552019442194194,2.9741928017590555
39121,14115,-15,2.5504782146652496,2.8338646829613885
39123,40364,-8,2.1306114359330093,3.7161827370924585
39125,18806,-2,2.5523769009890462,2.3396788259066255
39127,35408,22,3.078400361500226,2.8524627202892003
39129,58539,121,2.869881617383283,3.2456994482310937
39131,27088,-5,3.0271707028942707,3.7285883047844064
39133,161791,95,2.0149452070881573,2.620664931918339
39135,40999,13,2.2439571696870657,2.6342105905022075
39137,34451,-57,2.844619894923224,2.5833792923282344
39139,124936,15,2.7293974514951658,2.84945892296856
39141,77093,6,2.4775271425421246,3.2687792666000806
39143,58896,-25,2.6487367563162185,2.9204020646563436
39145,74008,-60,2.553777969949195,4.107664036320398
39147,55069,-17,2.778332637236921,3.1051953004412645
39149,48230,-86,2.9027576197387517,2.819821687746216
39151,374853,-106,2.528991364614929,3.3559822116936506
39153,540428,-349,2.549830874788131,3.240024573116123
39155,201977,-143,2.450774098040866,3.7479514994281526
39157,93263,-58,2.8414269324383734,3.184542637487535
39159,62784,256,2.452854230377166,1.767966360856269
39161,28931,-20,3.0762849538557258,3.0071549548926755
39163,12800,2,2.8125,3.203125
39165,242337,767,2.3067051255070417,1.9765863240033508
39167,59771,-53,2.108045707784712,3.312643255090261
39169,116894,-24,3.062603726453026,2.9342823412664463
39171,37102,-46,2.8030833917309037,2.3448870680825835
39173,132248,4,2.3592039199080514,2.6616659609219044
39175,21900,-10,1.7808219178082192,2.9680365296803655
40001,19495,-54,3.693254680687356,3.0264170300076945
40003,5699,15,1.9301631865239517,3.3339182312686435
40005,14143,43,2.1211906950434845,3.818143251078272
40007,5049,-19,2.9708853238265003,2.772826302238067
40009,22410,-77,2.4988844265952697,2.2757697456492636
40011,8735,-9,2.1751574127074984,4.350314825414997
40013,46067,251,3.342956997416806,2.800269173160831
40015,26945,-44,4.008164780107626,3.7854889589905363
40017,154405,1135,3.0374664032900487,1.6191185518603672
40019,48003,11,3.2914609503572696,3.1039726683748934
40021,47078,27,2.5064786099664387,3.0587535579251455
40023,14204,12,3.4497324697268374,4.43537031822022
40025,2296,-3,2.177700348432056,1.7421602787456445
40027,295528,514,2.294198857637855,1.898297284859641
40029,5266,24,3.038359285985568,4.557538928978351
40031,121125,-131,3.0546955624355006,2.2538699690402475
40033,5527,21,3.075809661660937,4.523249502442555
40035,14107,49,2.7645849578223576,3.6861132770964766
40037,71754,90,2.466761434902584,2.6758090141316164
40039,28513,-79,3.261670115385964,2.8758811770069794
40041,40397,94,1.9555907616902244,4.381513478723668
40043,4484,-14,3.568242640499554,2.007136485280999
40045,3749,-7,1.6004267804747934,1.6004267804747934
40047,62846,-158,2.895967921586099,2.6413773350730354
40049,25656,5,2.611474898659183,3.4299968818210167
40051,54795,42,2.79222556802628,2.463728442376129
40053,4169,10,3.1182537778843846,2.878388102662509
40055,5491,5,3.0959752321981426,4.188672372973957
40057,2488,-17,4.019292604501607,2.0096463022508035
40059,3272,-13,1.2224938875305624,2.444987775061125
40061,11561,2,2.3354381108900615,3.373410604618978
40063,13367,-19,3.4413106905064708,3.4413106905064708
40065,24785,-60,3.0663707887835385,2.50151301190236
40067,5337,-2,1.873711823121604,4.122166010867528
40069,10272,-34,2.920560747663551,2.628504672897196
40071,43700,-73,2.860411899313501,3.318077803203661
40073,15184,-30,3.4246575342465753,1.975763962065332
40075,8509,4,3.0555882007286406,4.818427547302856
40077,9444,22,3.49428208386277,2.329521389241847
