FIPS,PRES_DEM_RATIO
5117,0.1901162862778
5119,0.6154956221581
5121,0.1849315017462
5123,0.5264387726784
5125,0.2887658178806
5127,0.1402031928301
5129,0.1487477868795
5131,0.3171062767506
5133,0.223199993372
5135,0.190567061305
5137,0.2035886794329
5139,0.3476528525352
5141,0.2088632434607
5143,0.4798528254032
5145,0.198209553957
5147,0.3568153381348
5149,0.1972350180149
6001,0.8192111849785
6003,0.6611111164093
6005,0.3750574886799
6007,0.5085521936417
6009,0.3781810104847
6011,0.4153629243374
6013,0.7314475178719
6015,0.4199137985706
6017,0.4549749195576
6019,0.5399466753006
6021,0.3612768948078
6023,0.6728185415268
6025,0.6245474815369
6027,0.5007564425468
6029,0.4477623105049
6031,0.437188744545
6033,0.5323902368546
6035,0.2378281950951
6037,0.7255830764771
6039,0.440908908844
6041,0.8390320539474
6043,0.4072524309158
6045,0.6844871640205
6047,0.5542720556259
6049,0.2700164318085
6051,0.6149249076843
6053,0.7110862731934
6055,0.7066943049431
6057,0.5758655667305
6059,0.5461289286613
6061,0.4659504592419
6063,0.4144103229046
6065,0.5405101180077
6067,0.6295341849327
6069,0.6247076392174
6071,0.5544947385788
6073,0.6164906024933
6075,0.8701783418655
6077,0.5709320306778
6079,0.5670129656792
6081,0.7940939068794
6083,0.6640964150429
6085,0.7422322630882
6087,0.8092050552368
6089,0.3304364979267
6091,0.3899572789669
6093,0.419219493866
6095,0.6550996303558
6097,0.7638130784035
6099,0.5040383934975
6101,0.4160557687283
6103,0.3176600635052
6105,0.4720980226994
6107,0.4600721001625
6109,0.4037482738495
6111,0.6078119874001
6113,0.7123827338219
6115,0.3885006606579
8001,0.5838449001312
8003,0.4964342415333
8005,0.6265420913696
8007,0.4187296926975
8009,0.1451465189457
8011,0.3275167644024
8013,0.7891710996628
8014,0.6408578157425
8015,0.5350470542908
8017,0.1165480390191
8019,0.5668449401855
8021,0.4614841043949
8023,0.6388888955116
8025,0.2558548152447
8027,0.3100948035717
8029,0.3103648126125
8031,0.8139362335205
8033,0.2384615391493
8035,0.4632242023945
8037,0.6526685357094
8039,0.2424798905849
8041,0.4439549446106
8043,0.2961102724075
8045,0.511776804924
8047,0.5480769276619
8049,0.4909830093384
8051,0.6562988758087
8053,0.4194079041481
8055,0.4851600825787
8057,0.204439252615
8059,0.5953878164291
8061,0.1097424402833
8063,0.1739358901978
8065,0.6060526371002
8067,0.5907823443413
8069,0.5795716047287
8071,0.4494280815125
8073,0.1804222613573
8075,0.2152353227139
8077,0.3566210567951
8079,0.4260752797127
8081,0.1750327348709
8083,0.3854180276394
8085,0.3143067359924
8087,0.287771910429
8089,0.3851084411144
8091,0.5999492406845
8093,0.412224650383
8095,0.198854342103
8097,0.7637861967087
8099,0.2667398452759
8101,0.5088347196579
8103,0.1548867970705
8105,0.4053615033627
8107,0.6410613656044
8109,0.5714285969734
8111,0.6286764740944
8113,0.7754940986633
8115,0.2116736918688
8117,0.7035592794418
8119,0.3195108771324
8121,0.1244939267635
8123,0.4072624146938
8125,0.1604660600424
9001,0.6384912729263
9003,0.6405360102654
9005,0.4742967784405
9007,0.5829786658287
9009,0.5881611704826
9011,0.5818231105804
9013,0.5589512586594
9015,0.4781993627548
10001,0.5207045078278
10003,0.6881982088089
10005,0.4431327879429
11001,0.9446695446968
12001,0.6376638412476
12003,0.1460424363613
12005,0.2792903780937
12007,0.2341781556606
12009,0.4167667329311
12011,0.6498396992683
12013,0.1864877343178
12015,0.3659493029118
12017,0.2930639088154
12019,0.3120353221893
12021,0.3757594227791
12023,0.2721832096577
12027,0.3387686908245
12029,0.1680206805468
12031,0.5193227529526
12033,0.4231964945793
12035,0.3954974412918
12037,0.3119941055775
12039,0.6839275360107
12041,0.1771756112576
12043,0.2680472135544
12045,0.2451222538948
12047,0.3397369384766
12049,0.2729216217995
12051,0.3840280473232
12053,0.3476202487946
12055,0.3269189894199
12057,0.5347907543182
12059,0.1026210561395
12061,0.3912899494171
12063,0.3040352165699
12065,0.4652578830719
12067,0.1401869207621
12069,0.3988507986069
12071,0.4033718705177
12073,0.6430825591087
12075,0.2703232467175
12077,0.1960452049971
12079,0.4019092619419
12081,0.4190785288811
12083,0.3693335354328
12085,0.3762249946594
12086,0.5369476079941
12087,0.4599361121655
12089,0.2677447199821
12091,0.3002998828888
12093,0.2767969667912
